"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","SEX","Gender","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"1","Country","AUS","Australia","LF_Y15_24","      Youth Labour Force (15-24 years old) ","T","Total","ALL","All regions","2007","2007","PER","Persons","0","Units",,,2045120,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","T","Total","ALL","All regions","2007","2007","PER","Persons","0","Units",,,10434000,,
"1","Country","AUS","Australia","UNEM_Y15_24","      Youth Unemployment (15-24 years old) ","T","Total","ALL","All regions","2007","2007","PER","Persons","0","Units",,,191547,,
"1","Country","AUS","Australia","LT_UNEM","      Long Term Unemployment (15 years old and over, unemployed 12 months or more)","T","Total","ALL","All regions","2007","2007","PER","Persons","0","Units",,,63600,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","T","Total","ALL","All regions","2008","2008","PER","Persons","0","Units",,,17148300,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","T","Total","ALL","All regions","2008","2008","PER","Persons","0","Units",,,11206000,,
"1","Country","AUS","Australia","LF_Y15_24","      Youth Labour Force (15-24 years old) ","T","Total","ALL","All regions","2008","2008","PER","Persons","0","Units",,,2094960,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","T","Total","ALL","All regions","2008","2008","PER","Persons","0","Units",,,10731000,,
"1","Country","AUS","Australia","UNEM_Y15_24","      Youth Unemployment (15-24 years old) ","T","Total","ALL","All regions","2008","2008","PER","Persons","0","Units",,,184720,,
"1","Country","AUS","Australia","LT_UNEM","      Long Term Unemployment (15 years old and over, unemployed 12 months or more)","T","Total","ALL","All regions","2008","2008","PER","Persons","0","Units",,,63800,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","T","Total","ALL","All regions","2009","2009","PER","Persons","0","Units",,,17533600,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","T","Total","ALL","All regions","2009","2009","PER","Persons","0","Units",,,11442000,,
"1","Country","AUS","Australia","LF_Y15_24","      Youth Labour Force (15-24 years old) ","T","Total","ALL","All regions","2009","2009","PER","Persons","0","Units",,,2089890,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","T","Total","ALL","All regions","2009","2009","PER","Persons","0","Units",,,10806000,,
"1","Country","AUS","Australia","UNEM_Y15_24","      Youth Unemployment (15-24 years old) ","T","Total","ALL","All regions","2009","2009","PER","Persons","0","Units",,,239548,,
"1","Country","AUS","Australia","LT_UNEM","      Long Term Unemployment (15 years old and over, unemployed 12 months or more)","T","Total","ALL","All regions","2009","2009","PER","Persons","0","Units",,,103500,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","T","Total","ALL","All regions","2010","2010","PER","Persons","0","Units",,,17833100,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","T","Total","ALL","All regions","2010","2010","PER","Persons","0","Units",,,11628000,,
"1","Country","AUS","Australia","LF_Y15_24","      Youth Labour Force (15-24 years old) ","T","Total","ALL","All regions","2010","2010","PER","Persons","0","Units",,,2083890,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","T","Total","ALL","All regions","2010","2010","PER","Persons","0","Units",,,11022000,,
"1","Country","AUS","Australia","UNEM_Y15_24","      Youth Unemployment (15-24 years old) ","T","Total","ALL","All regions","2010","2010","PER","Persons","0","Units",,,240747,,
"1","Country","AUS","Australia","LT_UNEM","      Long Term Unemployment (15 years old and over, unemployed 12 months or more)","T","Total","ALL","All regions","2010","2010","PER","Persons","0","Units",,,108600,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","T","Total","ALL","All regions","2011","2011","PER","Persons","0","Units",,,18106400,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","T","Total","ALL","All regions","2011","2011","PER","Persons","0","Units",,,11814000,,
"1","Country","AUS","Australia","LF_Y15_24","      Youth Labour Force (15-24 years old) ","T","Total","ALL","All regions","2011","2011","PER","Persons","0","Units",,,2078100,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","T","Total","ALL","All regions","2011","2011","PER","Persons","0","Units",,,11214000,,
"1","Country","AUS","Australia","UNEM_Y15_24","      Youth Unemployment (15-24 years old) ","T","Total","ALL","All regions","2011","2011","PER","Persons","0","Units",,,236468,,
"1","Country","AUS","Australia","LT_UNEM","      Long Term Unemployment (15 years old and over, unemployed 12 months or more)","T","Total","ALL","All regions","2011","2011","PER","Persons","0","Units",,,110200,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","T","Total","ALL","All regions","2012","2012","PER","Persons","0","Units",,,18429500,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","T","Total","ALL","All regions","2012","2012","PER","Persons","0","Units",,,11976000,,
"1","Country","AUS","Australia","LF_Y15_24","      Youth Labour Force (15-24 years old) ","T","Total","ALL","All regions","2012","2012","PER","Persons","0","Units",,,2077030,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","T","Total","ALL","All regions","2012","2012","PER","Persons","0","Units",,,11351000,,
"1","Country","AUS","Australia","UNEM_Y15_24","      Youth Unemployment (15-24 years old) ","T","Total","ALL","All regions","2012","2012","PER","Persons","0","Units",,,243623,,
"1","Country","AUS","Australia","LT_UNEM","      Long Term Unemployment (15 years old and over, unemployed 12 months or more)","T","Total","ALL","All regions","2012","2012","PER","Persons","0","Units",,,111500,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","T","Total","ALL","All regions","2013","2013","PER","Persons","0","Units",,,18750200,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","T","Total","ALL","All regions","2013","2013","PER","Persons","0","Units",,,12144000,,
"1","Country","AUS","Australia","LF_Y15_24","      Youth Labour Force (15-24 years old) ","T","Total","ALL","All regions","2013","2013","PER","Persons","0","Units",,,2071760,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","T","Total","ALL","All regions","2013","2013","PER","Persons","0","Units",,,11457000,,
"1","Country","AUS","Australia","UNEM_Y15_24","      Youth Unemployment (15-24 years old) ","T","Total","ALL","All regions","2013","2013","PER","Persons","0","Units",,,253216,,
"1","Country","AUS","Australia","LT_UNEM","      Long Term Unemployment (15 years old and over, unemployed 12 months or more)","T","Total","ALL","All regions","2013","2013","PER","Persons","0","Units",,,131800,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","T","Total","ALL","All regions","2014","2014","PER","Persons","0","Units",,,19036000,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","T","Total","ALL","All regions","2014","2014","PER","Persons","0","Units",,,12287000,,
"1","Country","AUS","Australia","LF_Y15_24","      Youth Labour Force (15-24 years old) ","T","Total","ALL","All regions","2014","2014","PER","Persons","0","Units",,,2077190,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","T","Total","ALL","All regions","2014","2014","PER","Persons","0","Units",,,11540000,,
"1","Country","AUS","Australia","UNEM_Y15_24","      Youth Unemployment (15-24 years old) ","T","Total","ALL","All regions","2014","2014","PER","Persons","0","Units",,,276483,,
"1","Country","AUS","Australia","LT_UNEM","      Long Term Unemployment (15 years old and over, unemployed 12 months or more)","T","Total","ALL","All regions","2014","2014","PER","Persons","0","Units",,,171500,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2001","2001","PER","Persons","0","Units",,,7783190,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2001","2001","PER","Persons","0","Units",,,4283000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2001","2001","PER","Persons","0","Units",,,4007000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2001","2001","PER","Persons","0","Units",,,1749310,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2002","2002","PER","Persons","0","Units",,,7888280,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2002","2002","PER","Persons","0","Units",,,4357000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2002","2002","PER","Persons","0","Units",,,4089000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2002","2002","PER","Persons","0","Units",,,1839410,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2003","2003","PER","Persons","0","Units",,,7999950,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2003","2003","PER","Persons","0","Units",,,4471000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2003","2003","PER","Persons","0","Units",,,4204000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2003","2003","PER","Persons","0","Units",,,1923940,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2004","2004","PER","Persons","0","Units",,,8101920,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2004","2004","PER","Persons","0","Units",,,4511000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2004","2004","PER","Persons","0","Units",,,4262000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2004","2004","PER","Persons","0","Units",,,1919450,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2005","2005","PER","Persons","0","Units",,,8218280,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2005","2005","PER","Persons","0","Units",,,4682000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2005","2005","PER","Persons","0","Units",,,4437000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2005","2005","PER","Persons","0","Units",,,1991290,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2006","2006","PER","Persons","0","Units",,,8342900,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2006","2006","PER","Persons","0","Units",,,4801000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2006","2006","PER","Persons","0","Units",,,4565000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2006","2006","PER","Persons","0","Units",,,2052330,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2007","2007","PER","Persons","0","Units",,,8503560,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2007","2007","PER","Persons","0","Units",,,4938000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2007","2007","PER","Persons","0","Units",,,4702000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2007","2007","PER","Persons","0","Units",,,2070200,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2008","2008","PER","Persons","0","Units",,,8680490,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2008","2008","PER","Persons","0","Units",,,5083000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2008","2008","PER","Persons","0","Units",,,4851000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2008","2008","PER","Persons","0","Units",,,2130400,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2009","2009","PER","Persons","0","Units",,,8866380,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2009","2009","PER","Persons","0","Units",,,5208000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2009","2009","PER","Persons","0","Units",,,4926000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2009","2009","PER","Persons","0","Units",,,2211480,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2010","2010","PER","Persons","0","Units",,,9019470,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2010","2010","PER","Persons","0","Units",,,5285000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2010","2010","PER","Persons","0","Units",,,5001000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2010","2010","PER","Persons","0","Units",,,2267270,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2011","2011","PER","Persons","0","Units",,,9160450,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2011","2011","PER","Persons","0","Units",,,5392000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2011","2011","PER","Persons","0","Units",,,5106000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2011","2011","PER","Persons","0","Units",,,2314440,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2012","2012","PER","Persons","0","Units",,,9325380,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2012","2012","PER","Persons","0","Units",,,5479000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2012","2012","PER","Persons","0","Units",,,5187000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2012","2012","PER","Persons","0","Units",,,2351470,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2013","2013","PER","Persons","0","Units",,,9491330,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2013","2013","PER","Persons","0","Units",,,5568000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2013","2013","PER","Persons","0","Units",,,5256000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2013","2013","PER","Persons","0","Units",,,2390320,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","F","Females","ALL","All regions","2014","2014","PER","Persons","0","Units",,,9647220,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","F","Females","ALL","All regions","2014","2014","PER","Persons","0","Units",,,5657000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","F","Females","ALL","All regions","2014","2014","PER","Persons","0","Units",,,5308000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","F","Females","ALL","All regions","2014","2014","PER","Persons","0","Units",,,2434200,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","M","Males","ALL","All regions","2001","2001","PER","Persons","0","Units",,,7531280,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","M","Males","ALL","All regions","2001","2001","PER","Persons","0","Units",,,5384000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","M","Males","ALL","All regions","2001","2001","PER","Persons","0","Units",,,5008000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","M","Males","ALL","All regions","2001","2001","PER","Persons","0","Units",,,678334,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","M","Males","ALL","All regions","2002","2002","PER","Persons","0","Units",,,7642320,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","M","Males","ALL","All regions","2002","2002","PER","Persons","0","Units",,,5458000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","M","Males","ALL","All regions","2002","2002","PER","Persons","0","Units",,,5102000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","M","Males","ALL","All regions","2002","2002","PER","Persons","0","Units",,,721108,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","M","Males","ALL","All regions","2003","2003","PER","Persons","0","Units",,,7751120,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","M","Males","ALL","All regions","2003","2003","PER","Persons","0","Units",,,5517000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","M","Males","ALL","All regions","2003","2003","PER","Persons","0","Units",,,5192000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","M","Males","ALL","All regions","2003","2003","PER","Persons","0","Units",,,756304,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","M","Males","ALL","All regions","2004","2004","PER","Persons","0","Units",,,7856580,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","M","Males","ALL","All regions","2004","2004","PER","Persons","0","Units",,,5592000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","M","Males","ALL","All regions","2004","2004","PER","Persons","0","Units",,,5297000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","M","Males","ALL","All regions","2004","2004","PER","Persons","0","Units",,,760721,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","M","Males","ALL","All regions","2005","2005","PER","Persons","0","Units",,,7975170,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","M","Males","ALL","All regions","2005","2005","PER","Persons","0","Units",,,5723000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","M","Males","ALL","All regions","2005","2005","PER","Persons","0","Units",,,5443000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","M","Males","ALL","All regions","2005","2005","PER","Persons","0","Units",,,784781,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","M","Males","ALL","All regions","2006","2006","PER","Persons","0","Units",,,8105680,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","M","Males","ALL","All regions","2006","2006","PER","Persons","0","Units",,,5832000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","M","Males","ALL","All regions","2006","2006","PER","Persons","0","Units",,,5560000,,
"1","Country","AUS","Australia","EMP_PT","      Part-Time Employment  (15 years old and over, working under 30 hours per week)","M","Males","ALL","All regions","2006","2006","PER","Persons","0","Units",,,809231,,
"1","Country","AUS","Australia","POP_Y15_MAX","      Working Age Population (15 years old and over) ","M","Males","ALL","All regions","2007","2007","PER","Persons","0","Units",,,8277200,,
"1","Country","AUS","Australia","LF_Y15_MAX","      Labour Force (15 years old and over) ","M","Males","ALL","All regions","2007","2007","PER","Persons","0","Units",,,5974000,,
"1","Country","AUS","Australia","EMP_Y15_MAX","      Employment (15 years old and over) ","M","Males","ALL","All regions","2007","2007","PER","Persons","0","Units",,,5732000,,
